"Ping","Server","CPU Average / 30 sec","CPU Max","CPU Min","Memory Usage","%Ocupado C:","%Ocupado D:","%Ocupado E:","DiskQueue","3 TopProcess","3 TopProcessPercent","UpTime"
"GREENOK","XAPBSV3046P","46,73%","61,91%","32,68%","49.22%","C:69.05%","D:41.68%","E:70.05%","0","iexplore#31--iexplore#35--javaw#6","83--32--10","0"
"GREENOK","XAPBSV3047P","28,53%","39,11%","20,92%","48.55%","C:68.65%","D:41.76%","E:69.39%","0","javaw#6--javaw#22--iexplore#5","100--18--10","0"
"GREENOK","XAPBSV3048P","38,56%","52,78%","31,64%","48.57%","C:68.6%","D:41.92%","E:70.27%","0","javaw#14--javaw#44--javaw#18","100--29--14","0"
"GREENOK","XAPBSV3049P","26,60%","34,30%","15,23%","47.73%","C:68.83%","D:41.82%","E:69.84%","0","javaw#22--wfica32--javaw#38","99--29--7","0"
"GREENOK","XAPBSV3050P","66,80%","82,02%","55,64%","44.48%","C:68.13%","D:41.6%","E:68.54%","0","wfshell#8--explorer#8--StatusTray#8","0--0--0","0"
"GREENOK","XAPBSV3051P","45,49%","69,43%","18,92%","47.99%","C:69.3%","D:42%","E:70.99%","0","iexplore#8--IC2000--javaw#14","91--14--10","0"
"GREENOK","XAPBSV3052P","77,53%","88,09%","63,94%","49.04%","C:69.03%","D:41.91%","E:70.83%","0","iexplore#1--iexplore#22--javaw#6","100--77--25","0"
"GREENOK","XAPBSV3053P","27,44%","45,14%","14,68%","50.4%","C:68.86%","D:41.65%","E:69.48%","0","javaw#32--iexplore#31--WinTCPInW#7","62--10--10","0"
"GREENOK","XAPBSV3054P","62,82%","90,48%","45,81%","49.67%","C:69.97%","D:41.84%","E:71.25%","0","EXCEL--taskhost#9--icak2meng#9","0--0--0","0"
"GREENOK","XAPBSV3055P","53,52%","78,90%","31,70%","47.64%","C:68.66%","D:41.81%","E:70.53%","0","javaw#28--iexplore#21--javaw#34","84--77--14","0"
"GREENOK","XAPBSV3056P","29,88%","44,00%","16,21%","47.26%","C:68.49%","D:41.83%","E:69.78%","0","javaw#26--javaw#21--javaw#42","14--14--14","0"
"GREENOK","XAPBSV3057P","52,65%","63,78%","43,98%","49.37%","C:68.57%","D:41.7%","E:69.28%","0","iexplore#25--iexplore#3--iexplore#14","72--69--32","0"
"GREENOK","XAPBSV3058P","60,82%","96,68%","34,44%","41.62%","C:67.67%","D:41.77%","E:69.12%","0","IeEmbed#6--iexplore#16--iexplore#18","74--24--16","0"
"GREENOK","XAPBSV3059P","43,59%","59,38%","34,19%","48.32%","C:68.92%","D:41.89%","E:70.47%","0","concentr#8--Receiver#8--lync#8","0--0--0","0"
"GREENOK","XAPBSV3060P","30,18%","42,57%","21,16%","48.66%","C:68.98%","D:41.74%","E:69.9%","0","javaw#22--WinTCPInW#5--iexplore#30","87--10--7","0"
"GREENOK","XAPBSV3061P","32,91%","48,68%","17,26%","45.74%","C:68.55%","D:41.63%","E:69.42%","0","javaw#26--iexplore#33--javaw#10","30--26--22","0"
"GREENOK","XAPBSV3062P","31,07%","54,34%","19,38%","44.92%","C:68.55%","D:41.51%","E:69.59%","0","javaw#42--iexplore#7--iexplore#30","80--76--76","0"
"GREENOK","XAPBSV3063P","32,09%","50,02%","15,27%","49.7%","C:69.21%","D:41.67%","E:70.18%","0","iexplore#19--iexplore#30--javaw#14","58--36--14","0"
"GREENOK","XAPBSV3064P","20,33%","34,24%","8,48%","45.48%","C:68.63%","D:41.66%","E:69.69%","0","UcMapi#1--javaw#40--javaw#6","11--7--7","0"
"GREENOK","XAPBSV3065P","55,84%","70,62%","43,22%","51.72%","C:69.16%","D:41.66%","E:70.21%","0","iexplore#32--iexplore#28--iexplore#16","70--21--17","0"
"GREENOK","XAPBSV3066P","29,11%","49,22%","13,28%","47.11%","C:68.85%","D:41.99%","E:70.31%","0","javaw#38--OutlookEmbed365--javaw#28","65--58--10","0"
"GREENOK","XAPBSV3067P","21,04%","31,33%","12,39%","45.85%","C:68.44%","D:41.72%","E:69.69%","0","javaw#25--iexplore#1--javaw#22","30--23--7","0"
"GREENOK","XAPBSV3068P","44,56%","51,58%","28,74%","45.03%","C:68.7%","D:41.59%","E:70.51%","0","javaw#6--javaw#33--javaw#41","100--86--15","0"
"GREENOK","XAPBSV3069P","38,00%","58,25%","22,85%","45.33%","C:68.65%","D:41.56%","E:69.69%","0","iexplore#31--iexplore#30--javaw#4","27--15--11","0"
"GREENOK","XAPBSV3070P","22,22%","34,23%","7,11%","45.65%","C:68.6%","D:41.67%","E:69.48%","0","javaw#48--javaw#10--javaw#20","93--15--7","0"
"GREENOK","XAPBSV3071P","33,75%","54,29%","21,28%","46.99%","C:68.45%","D:41.82%","E:69.59%","0","javaw#16--javaw#2--iexplore#3","56--18--15","0"
"GREENOK","XAPBSV3072P","42,17%","62,89%","27,14%","49.46%","C:68.9%","D:41.76%","E:70.12%","0","javaw#6--BrokerAgent--WINWORD#1","100--49--45","0"
"GREENOK","XAPBSV3073P","31,97%","58,10%","17,64%","48.43%","C:69.05%","D:41.95%","E:70.41%","0","javaw#15--iexplore#17--iexplore#26","100--51--29","0"
"GREENOK","XAPBSV3074P","61,08%","80,31%","44,39%","47.56%","C:69.21%","D:41.85%","E:70.52%","0","ab0100P#7--UcMapi#7--iexplore#4","0--0--0","0"
"GREENOK","XAPBSV3075P","29,03%","35,34%","25,48%","44.68%","C:68.53%","D:41.87%","E:69.52%","0","iexplore#13--javaw#17--javaw#6","80--7--7","0"
"GREENOK","XAPBSV3076P","41,67%","66,50%","24,00%","46.93%","C:68.24%","D:41.8%","E:69.53%","0","IeEmbed#3--javaw#27--javaw#10","59--23--11","0"
"GREENOK","XAPBSV3077P","20,73%","28,78%","17,57%","45.92%","C:68.16%","D:41.64%","E:69.21%","0","javaw#30--javaw#31--WinTCPInW#7","0--0--0","0"
"GREENOK","XAPBSV3078P","55,14%","81,83%","40,43%","49.68%","C:70.13%","D:41.91%","E:71.4%","0","iexplore#27--javaw#22--javaw#47","100--100--100","0"
"GREENOK","XAPBSV3079P","45,22%","55,70%","33,00%","51.5%","C:69.06%","D:41.74%","E:70.36%","0","IEOOP#8--UcMapi#6--AcroRd32","0--0--0","0"
"GREENOK","XAPBSV3080P","39,27%","53,71%","22,65%","46.57%","C:68.88%","D:41.85%","E:69.84%","0","EXB600--javaw#40--iexplore#28","94--68--18","0"
"GREENOK","XAPBSV3081P","28,71%","36,00%","22,07%","48.02%","C:69.06%","D:41.62%","E:69.99%","0","iexplore#21--javaw#23--OutlookEmbed365#1","34--22--18","0"
"GREENOK","XAPBSV3082P","20,23%","30,74%","12,41%","40.29%","C:68.19%","D:41.57%","E:68.54%","0","javaw--javaw#28--javaw#14","63--3--3","0"
"GREENOK","XAPBSV3083P","23,47%","36,74%","13,43%","44.64%","C:68.28%","D:41.82%","E:69.27%","0","iexplore#26--WINWORD--javaw#26","31--19--11","0"
"GREENOK","XAPBSV3084P","21,86%","36,72%","7,82%","40.88%","C:68.99%","D:41.99%","E:72.34%","0","javaw#39--javaw#14--javaw#36","95--39--31","0"
"GREENOK","XAPBSV3085P","57,43%","80,89%","41,59%","49.85%","C:69.22%","D:41.74%","E:70.35%","0","javaw#30--splwow64#16--iexplore#29","100--81--78","0"
"GREENOK","XAPBSV3086P","83,96%","97,48%","74,22%","54.56%","C:69.47%","D:41.86%","E:70.97%","0","iexplore#26--iexplore#22--iexplore#21","100--62--38","0"
"GREENOK","XAPBSV3087P","36,82%","46,68%","29,68%","45.16%","C:68.98%","D:41.71%","E:71.3%","0","javaw#19--javaw#41--javaw#9","41--22--15","0"
"GREENOK","XAPBSV3088P","45,14%","63,46%","25,30%","42.12%","C:68.82%","D:41.9%","E:74.83%","0","javaw#14--javaw#40--iexplore#16","11--3--3","0"
"GREENOK","XAPBSV3089P","42,09%","83,59%","30,34%","48.84%","C:68.54%","D:41.74%","E:69.89%","0","iexplore#35--javaw#14--OutlookEmbed365","21--10--7","0"
"GREENOK","XAPBSV3090P","43,78%","58,79%","28,30%","46.64%","C:69.36%","D:41.81%","E:70.2%","0","javaw#34--iexplore#28--explorer#7","89--28--14","0"
"GREENOK","XAPBSV3091P","28,87%","49,41%","12,58%","44.44%","C:68.51%","D:41.84%","E:69.59%","0","javaw#27--iexplore#25--BrokerAgent","100--93--59","0"
"GREENOK","XAPBSV3092P","30,33%","40,04%","19,03%","47.64%","C:68.45%","D:41.81%","E:69.6%","0","javaw#38--javaw#24--OUTLOOK","37--22--11","0"
"GREENOK","XAPBSV3093P","27,75%","58,10%","11,13%","44.39%","C:68.57%","D:41.66%","E:69.42%","0","ab0100P#7--csrss#11--winlogon#10","0--0--0","0"
"GREENOK","XAPBSV3094P","36,64%","49,21%","24,47%","48.72%","C:69.03%","D:41.67%","E:71.87%","0","javaw#42--javaw#14--AcroRd32#6","100--74--56","0"
"GREENOK","XAPBSV3095P","45,87%","55,44%","32,77%","46.28%","C:68.47%","D:41.69%","E:69.47%","0","iexplore#20--javaw#10--WinTCPInW#2","100--100--11","0"
"GREENOK","XAPBSV3096P","52,43%","87,53%","39,13%","48.06%","C:69.61%","D:41.62%","E:70.47%","0","javaw#27--javaw#14--javaw#44","37--26--22","0"
"GREENOK","XAPBSV3113P","50,34%","95,33%","28,00%","44.22%","C:68.14%","D:41.75%","E:69.63%","0","WinTCPInW#7--splwow64#2--IeEmbed#1","0--0--0","0"
"GREENOK","XAPBSV3114P","23,71%","39,64%","9,37%","42.38%","C:68.13%","D:41.78%","E:69.57%","0","KX5000#5--javaw#28--javaw#2","85--23--15","0"
"GREENOK","XAPBSV3116P","40,57%","56,90%","23,20%","45.1%","C:68.27%","D:41.77%","E:69.31%","0","javaw#8--iexplore#27--AcroRd32#5","15--11--11","0"
"GREENOK","XAPBSV3117P","40,13%","83,43%","27,48%","49.57%","C:68.55%","D:41.69%","E:69.41%","0","javaw#40--javaw--javaw#14","34--7--7","0"
"GREENOK","XAPBSV3118P","24,29%","41,38%","13,81%","48.79%","C:68.5%","D:41.83%","E:70.04%","0","javaw#18--javaw#42--lsass","25--7--7","0"
"GREENOK","XAPBSV3119P","47,12%","66,83%","17,20%","47.82%","C:68.77%","D:41.63%","E:70%","0","javaw#18--iexplore#31--lsm","97--28--18","0"
"GREENOK","XAPBSV3120P","60,20%","69,14%","46,34%","51.24%","C:68.81%","D:41.84%","E:70.05%","0","IeEmbed--explorer#9--javaw#19","27--17--17","0"
"GREENOK","XAPBSV3121P","18,16%","21,98%","15,35%","41.77%","C:68.35%","D:41.73%","E:69.62%","0","iexplore#2--javaw#40--CtxSvcHost#3","86--60--7","0"
"GREENOK","XAPBSV3122P","24,74%","57,02%","10,32%","48.67%","C:68.71%","D:41.8%","E:70.37%","0","javaw#16--javaw#37--javaw#26","59--7--3","0"
"GREENOK","XAPBSV3123P","17,76%","26,17%","11,41%","47.78%","C:68.26%","D:41.8%","E:69.25%","0","javaw--javaw#17--javaw#26","100--14--11","0"
"GREENOK","XAPBSV3124P","30,48%","46,59%","16,68%","44.66%","C:68.47%","D:41.77%","E:69.63%","0","iexplore#11--javaw#20--iexplore#7","95--39--27","0"
"GREENOK","XAPBSV3125P","25,66%","30,07%","20,69%","42.46%","C:68.48%","D:41.52%","E:69.37%","0","iexplore#24--IeEmbed--javaw#10","72--8--8","0"
"GREENOK","XAPBSV3126P","41,57%","57,85%","27,61%","48.85%","C:69.35%","D:41.68%","E:70.67%","0","javaw#38--EXC500#1--javaw#22","100--61--46","0"
"GREENOK","XAPBSV3127P","23,31%","40,02%","13,84%","46.78%","C:68.46%","D:41.95%","E:69.64%","0","javaw#24--javaw#6--CT2000","100--11--7","0"
"GREENOK","XAPBSV3128P","60,87%","79,32%","41,99%","49.79%","C:68.89%","D:41.7%","E:69.63%","0","javaw#46--EXB600#1--javaw#25","100--98--84","0"
"GREENOK","XAPBSV3161P","21,54%","31,22%","14,70%","46.9%","C:69.18%","D:41.95%","E:70.57%","0","javaw#6--javaw#30--iexplore#18","100--100--99","0"
"GREENOK","XAPBSV3162P","24,12%","40,29%","11,91%","46.21%","C:68.73%","D:41.77%","E:69.22%","0","javaw#10--javaw#14--javaw#30","15--7--7","0"
"GREENOK","XAPBSV3163P","29,20%","57,42%","18,90%","49.09%","C:69%","D:41.7%","E:69.73%","0","javaw#10--javaw#46--OutlookEmbed365","95--32--10","0"
"GREENOK","XAPBSV3164P","37,81%","54,10%","29,29%","46.81%","C:68.96%","D:41.53%","E:70.09%","0","javaw#18--iexplore#28--javaw#16","34--26--26","0"
"GREENOK","XAPBSV3165P","27,19%","42,10%","16,01%","45.73%","C:68.5%","D:41.65%","E:69.51%","0","IEOOP#8--javaw#31--ABTelnetPRC#8","0--0--0","0"
"GREENOK","XAPBSV3166P","25,30%","41,86%","15,99%","48.66%","C:68.95%","D:41.66%","E:69.67%","0","DirectorComServer#8--javaw#31--ABTelnetPRC#8","0--0--0","0"
"GREENOK","XAPBSV3167P","27,95%","56,42%","11,65%","47.83%","C:68.6%","D:41.63%","E:69.67%","0","javaw#20--javaw#44--javaw#30","100--26--26","0"
"GREENOK","XAPBSV3168P","30,61%","51,65%","12,30%","47%","C:68.74%","D:41.8%","E:70.3%","0","iexplore#4--javaw#8--javaw#2","48--12--8","0"
"GREENOK","XAPBSV3169P","49,17%","66,04%","31,49%","49.78%","C:69.18%","D:41.92%","E:70.94%","0","iexplore#36--javaw#10--iexplore#33","100--100--99","0"
"GREENOK","XAPBSV3170P","61,09%","75,61%","42,61%","48.01%","C:68.81%","D:41.66%","E:69.94%","0","iexplore#5--javaw#38--javaw#34","79--15--15","0"
"GREENOK","XAPBSV3171P","13,03%","25,14%","8,09%","44.51%","C:68.57%","D:41.58%","E:69.42%","0","iexplore#5--OutlookEmbed365--javaw#18","3--3--3","0"
"GREENOK","XAPBSV3172P","44,35%","56,29%","36,33%","47.17%","C:68.8%","D:41.61%","E:70.85%","0","javaw#42--iexplore#20--javaw#28","100--78--18","0"
"GREENOK","XAPBSV3173P","37,94%","55,86%","27,42%","50.45%","C:68.58%","D:41.7%","E:68.59%","0","iexplore#41--iexplore#37--javaw#34","99--81--17","0"
"GREENOK","XAPBSV3174P","38,67%","49,04%","27,11%","45.17%","C:68.35%","D:41.66%","E:69.2%","0","PrintIsolationHost--javaw#15--javaw#4","97--31--27","0"
"GREENOK","XAPBSV3175P","42,89%","58,79%","26,17%","44.61%","C:69.14%","D:41.71%","E:71.03%","0","splwow64#6--splwow64#7--EXCEL","0--0--0","0"
"GREENOK","XAPBSV3176P","17,08%","24,60%","12,30%","47.24%","C:68.91%","D:41.73%","E:69.99%","0","wfshell#8--explorer#8--AppVStreamingUX#8","0--0--0","0"
"GREENOK","XAPBSV3177P","31,60%","36,00%","28,39%","43.5%","C:68.6%","D:41.79%","E:69.99%","0","iexplore#15--iexplore#9--javaw#30","100--28--12","0"
"GREENOK","XAPBSV3178P","13,02%","23,44%","5,76%","44.84%","C:68.47%","D:41.73%","E:70.12%","0","javaw#6--javaw#30--IeEmbed#3","100--11--3","0"
"GREENOK","XAPBSV3179P","31,37%","51,10%","18,35%","48.9%","C:69.06%","D:41.7%","E:70.2%","0","javaw--javaw#4--javaw#22","52--33--11","0"
"GREENOK","XAPBSV3180P","39,04%","63,81%","28,59%","46.8%","C:69.62%","D:41.85%","E:70.87%","0","javaw#50--javaw#51--OUTLOOK#1","100--100--77","0"
"GREENOK","XAPBSV3181P","31,28%","53,69%","14,61%","43.76%","C:68.16%","D:41.93%","E:69.48%","0","iexplore#11--splwow64#4--KX5000#4","0--0--0","0"
"GREENOK","XAPBSV3182P","35,64%","57,22%","19,02%","47.84%","C:68.81%","D:41.68%","E:70%","0","javaw#12--javaw#18--javaw#28","29--18--7","0"
"GREENOK","XAPBSV3183P","44,92%","61,70%","27,96%","49.97%","C:68.62%","D:41.82%","E:70%","0","StatusTray#8--MSOSYNC#3--ReconnAct#8","0--0--0","0"
"GREENOK","XAPBSV3184P","24,89%","31,25%","15,42%","50.57%","C:68.96%","D:41.69%","E:69.89%","0","IeEmbed#4--javaw#46--javaw#36","32--28--10","0"
"GREENOK","XAPBSV3194P","40,70%","57,90%","27,81%","46.93%","C:69.35%","D:41.74%","E:70.75%","0","javaw#36--javaw#32--javaw#14","78--32--25","0"
"GREENOK","XAPBSV3195P","75,59%","90,10%","70,57%","47.19%","C:68.91%","D:41.81%","E:69.82%","0","javaw#34--WinTCPInW#2--iexplore#14","100--100--66","0"
"GREENOK","XAPBSV3196P","60,39%","73,46%","46,69%","46.96%","C:68.75%","D:41.76%","E:71.5%","0","javaw#4--AcroRd32#5--iexplore#1","100--73--45","0"
"GREENOK","XAPBSV3197P","66,64%","77,56%","50,63%","47.44%","C:68.89%","D:41.67%","E:71.38%","0","javaw#26--javaw#36--iexplore#9","100--87--84","0"
"GREENOK","XAPBSV3198P","54,40%","70,14%","32,21%","47.98%","C:70.85%","D:41.78%","E:70.97%","0","javaw#30--AcroRd32#3--iexplore#3","56--52--33","0"
"GREENOK","XAPBSV3199P","49,52%","80,32%","36,94%","50.3%","C:69.16%","D:41.9%","E:70.07%","0","iexplore#33--iexplore#34--javaw#40","68--61--51","0"
"GREENOK","XAPBSV3200P","56,47%","80,66%","28,26%","50.5%","C:69.18%","D:41.79%","E:70.24%","0","BrokerAgent--javaw#10--javaw#32","46--17--10","0"
"GREENOK","XAPBSV3201P","44,05%","62,74%","32,30%","48.39%","C:68.62%","D:41.6%","E:69.42%","0","javaw#18--AuthManSvr#9--splwow64#8","11--3--3","0"
"GREENOK","XAPBSV3209P","20,32%","31,86%","12,73%","50.28%","C:68.57%","D:41.81%","E:69.48%","0","javaw#2--javaw#28--javaw#6","15--11--7","0"
"GREENOK","XAPBSV3210P","42,36%","57,03%","29,95%","49.51%","C:68.58%","D:41.92%","E:70%","0","javaw#18--iexplore#22--javaw#15","93--82--18","0"
"GREENOK","XAPBSV3211P","55,59%","70,47%","39,65%","46.33%","C:69.1%","D:41.67%","E:70.41%","0","javaw#8--OUTLOOK--javaw#26","97--75--21","0"
"GREENOK","XAPBSV3212P","25,18%","38,07%","16,94%","44.95%","C:68.05%","D:41.66%","E:68.74%","0","javaw#2--javaw#24--javaw#11","31--7--7","0"
"GREENOK","XAPBSV3213P","36,73%","44,94%","27,89%","50.59%","C:68.67%","D:41.81%","E:69.68%","0","iexplore#36--javaw#26--iexplore#31","100--100--79","0"
"GREENOK","XAPBSV3214P","32,65%","52,13%","16,88%","50.17%","C:68.89%","D:41.68%","E:69.78%","0","iexplore#17--iexplore#19--javaw#28","18--11--11","0"
"GREENOK","XAPBSV3215P","42,23%","51,98%","24,78%","50.3%","C:69.51%","D:41.93%","E:70.99%","0","javaw#49--javaw#30--iexplore#1","64--7--3","0"
"GREENOK","XAPBSV3216P","21,87%","27,41%","12,69%","46.27%","C:68.86%","D:41.63%","E:69.94%","0","javaw#46--javaw#10--javaw#42","100--11--7","0"
"GREENOK","XAPBSV3217P","29,43%","49,22%","15,23%","48.49%","C:68.23%","D:41.67%","E:69.16%","0","javaw#2--javaw#40--javaw#14","38--15--11","0"
"GREENOK","XAPBSV3218P","36,19%","46,47%","23,81%","46.26%","C:68.19%","D:41.77%","E:69.16%","0","javaw#42--javaw#28--WINWORD#1","76--11--11","0"
"GREENOK","XAPBSV3219P","53,73%","63,74%","46,49%","50.47%","C:69.44%","D:41.68%","E:70.62%","0","javaw#44--javaw#42--iexplore#34","96--45--34","0"
"GREENOK","XAPBSV3220P","28,25%","51,07%","17,66%","48.04%","C:69%","D:41.75%","E:70.57%","0","javaw#26--iexplore#29--javaw#12","100--41--11","0"
"GREENOK","XAPBSV3221P","51,14%","66,79%","39,84%","48.18%","C:68.84%","D:41.82%","E:69.88%","0","iexplore#7--javaw#10--iexplore#17","100--89--46","0"
"GREENOK","XAPBSV3222P","49,76%","74,01%","29,47%","47.61%","C:68.77%","D:42.01%","E:70.57%","0","javaw#32--BrokerAgent--iexplore#36","44--37--14","0"
"GREENOK","XAPBSV3223P","55,40%","83,61%","39,25%","46.23%","C:69.25%","D:41.8%","E:70.46%","0","iexplore#1--javaw#35--WinTCPInW#9","100--95--26","0"
"GREENOK","XAPBSV3224P","23,37%","38,46%","9,74%","49.06%","C:69.02%","D:41.79%","E:70.2%","0","javaw#22--UcMapi#2--iexplore#1","100--11--11","0"
"GREENOK","XAPBSV3225P","15,16%","24,41%","9,56%","44.27%","C:68.46%","D:41.8%","E:69.99%","0","javaw#36--javaw#32--javaw#5","48--8--4","0"
"GREENOK","XAPBSV3226P","37,20%","57,41%","17,17%","50.95%","C:68.76%","D:41.65%","E:69.77%","0","ab0100P#8--javaw#34--UcMapi#6","0--0--0","0"
"GREENOK","XAPBSV3227P","31,69%","48,64%","11,54%","48.97%","C:69.15%","D:41.62%","E:70.66%","0","javaw#14--javaw#36--javaw#11","11--7--3","0"
"GREENOK","XAPBSV3228P","32,71%","55,95%","20,51%","46.99%","C:68.67%","D:41.89%","E:69.87%","0","javaw#16--javaw#26--IeEmbed#1","23--15--11","0"
"GREENOK","XAPBSV3229P","30,83%","41,60%","22,46%","46.17%","C:69.83%","D:41.61%","E:71.03%","0","javaw#4--CseEngine--lsass","91--80--22","0"
"GREENOK","XAPBSV3230P","48,39%","65,63%","26,83%","47.44%","C:69.26%","D:41.77%","E:70.61%","0","javaw#2--javaw#22--javaw#30","100--79--72","0"
"GREENOK","XAPBSV3231P","33,37%","47,39%","20,03%","48.22%","C:69.12%","D:41.68%","E:69.93%","0","javaw#32--javaw#26--javaw#36","100--79--52","0"
"GREENOK","XAPBSV3232P","24,54%","40,54%","17,96%","51.55%","C:68.9%","D:41.95%","E:70.14%","0","wfica32--javaw#23--javaw#18","44--14--14","0"
"GREENOK","XAPBSV3233P","35,05%","50,78%","25,00%","46.63%","C:68.6%","D:41.78%","E:70.21%","0","iexplore#5--lsass--System","100--3--3","0"
"GREENOK","XAPBSV3234P","20,08%","29,63%","12,89%","43.1%","C:68.08%","D:41.81%","E:69.72%","0","javaw#8--IeEmbed--explorer#2","78--19--7","0"
"GREENOK","XAPBSV3235P","54,49%","69,98%","40,03%","48.68%","C:68.81%","D:41.83%","E:70.45%","0","splwow64#13--javaw#14--javaw#24","96--14--14","0"
"GREENOK","XAPBSV3236P","40,78%","50,92%","27,73%","47.86%","C:68.95%","D:41.7%","E:70.35%","0","wfica32--javaw#18--javaw#4","51--22--22","0"
"GREENOK","XAPBSV3237P","12,42%","16,38%","4,35%","43.9%","C:68.47%","D:41.96%","E:69.79%","0","iexplore#10--javaw#20--CtxSvcHost","19--11--11","0"
"GREENOK","XAPBSV3238P","33,08%","53,81%","21,54%","42.06%","C:68.31%","D:41.83%","E:70.72%","0","iexplore#19--splwow64#7--javaw#10","56--36--24","0"
"GREENOK","XAPBSV3239P","31,31%","40,62%","22,84%","44.34%","C:68.34%","D:41.94%","E:69.43%","0","javaw#43--CtxSvcHost--javaw#45","33--18--7","0"
"GREENOK","XAPBSV3240P","41,55%","71,87%","22,34%","43.1%","C:68.17%","D:41.66%","E:70.6%","0","iexplore#28--iexplore#22--lync#5","15--15--15","0"
"GREENOK","XAPBSV3241P","34,48%","53,96%","13,76%","46.46%","C:68.66%","D:41.71%","E:70.62%","0","javaw#2--javaw#40--iexplore#25","100--42--26","0"
